stkcd,year,ind
600710,2012,C35
600710,2013,C35
600710,2014,C35
600710,2018,F
600710,2019,F
600710,2020,F
600710,2021,F
600710,2022,F
600710,2023,F
600711,2011,B
600711,2012,B
600711,2013,B
600711,2014,B
600711,2015,B
600711,2016,B
600711,2017,B
600711,2018,B
600711,2019,B
600711,2020,B
600711,2021,B
600711,2022,B
600711,2023,B
600712,2008,F
600712,2009,F
600712,2010,F
600712,2011,F
600712,2012,F
600712,2013,F
600712,2014,F
600712,2015,F
600712,2016,F
600712,2017,F
600712,2018,F
600712,2019,F
600712,2020,F
600712,2021,F
600712,2022,F
600712,2023,F
600713,2008,F
600713,2009,F
600713,2010,F
600713,2011,F
600713,2012,F
600713,2013,F
600713,2014,F
600713,2015,F
600713,2016,F
600713,2017,F
600713,2018,F
600713,2019,F
600713,2020,F
600713,2021,F
600713,2022,F
600713,2023,F
600714,2011,B
600714,2012,B
600714,2013,B
600714,2014,B
600714,2015,B
600714,2016,B
600714,2017,B
600714,2018,B
600714,2019,B
600714,2020,C26
600714,2021,C26
600714,2022,C26
600714,2023,C26
600715,2012,C36
600715,2013,C36
600715,2016,R
600715,2017,R
600715,2018,R
600715,2019,R
600715,2020,R
600715,2021,R
600715,2022,R
600716,2010,K
600716,2011,K
600716,2012,K
600716,2013,K
600716,2014,K
600716,2015,K
600716,2016,K
600716,2017,K
600716,2018,K
600716,2019,K
600716,2020,K
600716,2021,K
600716,2022,K
600716,2023,K
600717,2008,G
600717,2009,G
600717,2010,G
600717,2011,G
600717,2012,G
600717,2013,G
600717,2014,G
600717,2015,G
600717,2016,G
600717,2017,G
600717,2018,G
600717,2019,G
600717,2020,G
600717,2021,G
600717,2022,G
600717,2023,G
600718,2008,I
600718,2009,I
600718,2010,I
600718,2011,I
600718,2012,I
600718,2013,I
600718,2014,I
600718,2015,I
600718,2016,I
600718,2017,I
600718,2018,I
600718,2019,I
600718,2020,I
600718,2021,I
600718,2022,I
600718,2023,I
600719,2008,D
600719,2009,D
600719,2010,D
600719,2011,D
600719,2012,D
600719,2013,D
600719,2014,D
600719,2015,D
600719,2016,D
600719,2017,D
600719,2018,D
600719,2019,D
600719,2020,D
600719,2021,D
600719,2023,D
600720,2008,C30
600720,2009,C30
600720,2010,C30
600720,2011,C30
600720,2012,C30
600720,2013,C30
600720,2014,C30
600720,2015,C30
600720,2016,C30
600720,2017,C30
600720,2018,C30
600720,2019,C30
600720,2020,C30
600720,2021,C30
600720,2022,C30
600720,2023,C30
600721,2011,B
600721,2012,C25
600721,2013,C25
600721,2014,C25
600721,2015,C25
600721,2017,M
600721,2018,M
600721,2022,M
600721,2023,M
600722,2013,C26
600722,2014,C26
600722,2016,C26
600722,2017,C26
600722,2018,C26
600722,2019,C26
600722,2020,C26
600722,2021,C26
600722,2022,C26
600722,2023,C26
600723,2008,F
600723,2009,F
600723,2010,F
600723,2011,F
600723,2012,F
600723,2013,F
600723,2014,F
600723,2015,F
600723,2016,F
600723,2017,F
600723,2018,F
600723,2019,F
600723,2020,F
600724,2008,C38
600724,2009,K
600724,2010,K
600724,2011,K
600724,2012,K
600724,2013,K
600724,2014,K
600724,2015,K
600724,2016,K
600724,2017,K
600724,2018,K
600724,2019,K
600724,2020,C30
600724,2021,C30
600724,2022,C30
600724,2023,C30
600725,2008,C26
600725,2009,C26
600725,2010,C26
600725,2011,C26
600725,2012,C25
600725,2013,C25
600725,2014,C25
600725,2021,C25
600725,2022,C25
600725,2023,C25
600726,2008,D
600726,2009,D
600726,2010,D
600726,2011,D
600726,2012,D
600726,2013,D
600726,2014,D
600726,2015,D
600726,2016,D
600726,2017,D
600726,2018,D
600726,2020,D
600726,2023,D
600727,2008,C26
600727,2012,C26
600727,2013,C26
600727,2014,C26
600727,2015,C26
600727,2016,C26
600727,2017,C26
600727,2018,C26
600727,2019,C26
600727,2020,C26
600727,2021,C26
600727,2022,C26
600727,2023,C26
600728,2011,I
600728,2012,I
600728,2013,I
600728,2014,I
600728,2015,I
600728,2016,I
600728,2017,I
600728,2018,I
600728,2019,I
600728,2020,I
600728,2021,I
600728,2022,I
600728,2023,I
600729,2008,F
600729,2009,F
600729,2010,F
600729,2011,F
600729,2012,F
600729,2013,F
600729,2014,F
600729,2015,F
600729,2016,F
600729,2017,F
600729,2018,F
600729,2019,F
600729,2020,F
600729,2021,F
600729,2022,F
600729,2023,F
600730,2008,F
600730,2009,F
600730,2010,F
600730,2011,F
600730,2012,F
600730,2013,F
600730,2014,K
600730,2015,K
600730,2016,K
600730,2017,K
600730,2018,K
600730,2019,P
600730,2020,P
600730,2021,P
600730,2022,P
600730,2023,P
600731,2008,C26
600731,2009,C26
600731,2010,C26
600731,2011,C26
600731,2012,C26
600731,2013,C26
600731,2014,C26
600731,2015,C26
600731,2016,C26
600731,2017,C26
600731,2018,C26
600731,2019,C26
600731,2020,C26
600731,2021,C26
600731,2022,C26
600731,2023,C26
600732,2008,K
600732,2009,K
600732,2010,K
600732,2011,K
600732,2012,K
600732,2013,K
600732,2014,K
600732,2020,C38
600732,2021,C38
600732,2022,C38
600732,2023,C38
600733,2008,K
600733,2009,K
600733,2010,K
600733,2011,K
600733,2013,K
600733,2014,K
600733,2015,K
600733,2016,K
600733,2018,C36
600733,2019,C36
600733,2020,C36
600733,2021,C36
600733,2022,C36
600733,2023,C36
600734,2009,K
600734,2010,K
600734,2011,K
600734,2012,K
600734,2013,F
600734,2014,F
600734,2015,F
600734,2016,C39
600734,2017,C39
600734,2018,C39
600735,2008,C15
600735,2009,C15
600735,2010,C15
600735,2011,C15
600735,2012,C19
600735,2013,C19
600735,2014,C19
600735,2015,C19
600735,2016,C19
600735,2017,C19
600735,2018,C19
600735,2019,C19
600735,2020,C19
600735,2021,C19
600735,2022,C19
600735,2023,C19
600736,2008,K
600736,2009,K
600736,2010,K
600736,2011,K
600736,2012,K
600736,2013,K
600736,2014,K
600736,2015,K
600736,2016,K
600736,2017,K
600736,2018,K
600736,2019,K
600736,2020,K
600736,2021,K
600736,2022,K
600736,2023,K
600737,2008,C13
600737,2009,C13
600737,2010,C13
600737,2011,C13
600737,2012,C13
600737,2013,C13
600737,2014,C13
600737,2015,C13
600737,2016,C13
600737,2017,C13
600737,2018,C13
600737,2019,C13
600737,2020,C13
600737,2021,C13
600737,2022,C13
600737,2023,C13
600738,2008,F
600738,2009,F
600738,2010,F
600738,2011,F
600738,2012,F
600738,2013,F
600738,2014,F
600738,2015,F
600738,2016,F
600738,2017,F
600738,2018,F
600738,2019,F
600738,2020,F
600738,2021,F
600738,2022,F
600738,2023,F
600739,2008,F
600739,2009,F
600739,2010,F
600739,2011,F
600739,2012,F
600739,2013,F
600739,2014,F
600739,2015,F
600739,2016,F
600739,2017,F
600739,2018,F
600739,2019,F
600739,2020,F
600739,2021,F
600739,2022,F
600739,2023,F
600740,2008,C25
600740,2009,C25
600740,2011,C25
600740,2012,C25
600740,2013,C25
600740,2014,C25
600740,2015,C25
600740,2016,C25
600740,2017,C25
600740,2018,C25
600740,2019,C25
600740,2020,C25
600740,2021,C25
600740,2022,C25
600740,2023,C25
600741,2008,N
600741,2009,C36
600741,2010,C36
600741,2011,C36
600741,2012,C36
600741,2013,C36
600741,2014,C36
600741,2015,C36
600741,2016,C36
600741,2017,C36
600741,2018,C36
600741,2019,C36
600741,2020,C36
600741,2021,C36
600741,2022,C36
600741,2023,C36
600742,2008,C36
600742,2009,C36
600742,2010,C36
600742,2011,C36
600742,2012,C36
600742,2013,C36
600742,2014,C36
600742,2015,C36
600742,2016,C36
600742,2017,C36
600742,2018,C36
600742,2019,C36
600742,2020,C36
600742,2021,C36
600742,2022,C36
600742,2023,C36
600743,2009,K
600743,2010,K
600743,2011,K
600743,2012,K
600743,2013,K
600743,2014,K
600743,2015,K
600743,2016,K
600743,2017,K
600743,2018,K
600743,2019,K
600743,2020,K
600743,2021,K
600743,2022,K
600743,2023,K
600744,2008,D
600744,2009,D
600744,2010,D
600744,2011,D
600744,2012,D
600744,2013,D
600744,2014,D
600744,2015,D
600744,2016,D
600744,2017,D
600744,2018,D
600744,2019,D
600744,2020,D
600744,2021,D
600744,2022,D
600744,2023,D
600745,2009,K
600745,2010,K
600745,2011,K
600745,2012,K
600745,2013,K
600745,2014,K
600745,2015,K
600745,2016,C39
600745,2017,C39
600745,2018,C39
600745,2019,C39
600745,2020,C39
600745,2021,C39
600745,2022,C39
600745,2023,C39
600746,2008,C26
600746,2009,C26
600746,2010,C26
600746,2011,C26
600746,2012,C26
600746,2013,C26
600746,2014,C26
600746,2015,C26
600746,2016,C26
600746,2017,C26
600746,2018,C26
600746,2019,C26
600746,2020,C26
600746,2021,C26
600746,2022,C26
600746,2023,C26
600747,2008,C39
600747,2009,C39
600747,2010,C39
600747,2011,C39
600747,2012,K
600747,2013,K
600747,2014,K
600747,2015,K
600747,2016,F
600748,2008,K
600748,2009,K
600748,2010,K
600748,2011,K
600748,2012,K
600748,2013,K
600748,2014,K
600748,2015,K
600748,2016,K
600748,2017,K
600748,2018,K
600748,2019,K
600748,2020,K
600748,2021,K
600748,2022,K
600748,2023,K
600749,2008,L
600749,2009,L
600749,2010,L
600749,2011,L
600749,2012,N
600749,2013,N
600749,2014,N
600749,2015,N
600749,2016,N
600749,2017,N
600749,2019,N
600749,2020,N
600749,2021,N
600749,2022,N
600749,2023,N
600750,2008,C27
600750,2009,C27
600750,2010,C27
600750,2011,C27
600750,2012,C27
600750,2013,C27
600750,2014,C27
600750,2015,C27
600750,2016,C27
600750,2017,C27
600750,2018,C27
600750,2019,C27
600750,2020,C27
600750,2021,C27
600750,2022,C27
600750,2023,C27
600751,2013,G
600751,2014,G
600751,2015,G
600751,2016,G
600751,2017,F
600751,2018,F
600751,2019,F
600751,2020,F
600751,2021,F
600751,2022,F
600751,2023,F
600753,2008,K
600753,2009,K
600753,2010,K
600753,2011,K
600753,2012,F
600753,2013,F
600753,2014,F
600753,2015,F
600753,2016,F
600753,2017,F
600753,2018,F
600753,2019,F
600753,2020,F
600753,2021,F
600753,2022,F
600753,2023,F
600754,2008,H
600754,2009,H
600754,2010,H
600754,2011,H
600754,2012,H
600754,2013,H
600754,2014,H
600754,2015,H
600754,2016,H
600754,2017,H
600754,2018,H
600754,2019,H
600754,2020,H
600754,2021,H
600754,2022,H
600754,2023,H
600755,2008,F
600755,2009,F
600755,2010,F
600755,2011,F
600755,2012,F
600755,2013,F
600755,2014,F
600755,2015,F
600755,2016,F
600755,2017,F
600755,2018,F
600755,2019,F
600755,2020,F
600755,2021,F
600755,2022,F
600755,2023,F
600756,2008,I
600756,2009,I
600756,2010,I
600756,2011,I
600756,2012,I
600756,2013,I
600756,2014,I
600756,2015,I
600756,2016,I
600756,2017,I
600756,2018,I
600756,2019,I
600756,2020,I
600756,2021,I
600756,2022,I
600756,2023,I
600757,2012,R
600757,2013,R
600757,2014,R
600757,2015,R
600757,2016,R
600757,2017,R
600757,2018,R
600757,2019,R
600757,2020,R
600757,2021,R
600757,2022,R
600757,2023,R
600758,2008,E
600758,2009,E
600758,2010,D
600758,2011,D
600758,2012,D
600758,2013,D
600758,2014,D
600758,2015,D
600758,2016,B
600758,2017,B
600758,2018,B
600758,2019,B
600758,2020,B
600758,2021,B
600758,2022,B
600758,2023,B
600759,2008,K
600759,2009,K
600759,2010,K
600759,2011,K
600759,2012,K
600759,2013,K
600759,2014,F
600759,2015,B
600759,2016,B
600759,2017,B
600759,2018,B
600759,2019,B
600759,2020,B
600759,2021,B
600760,2008,C36
600760,2009,C36
600760,2010,C36
600760,2011,C36
600760,2012,C36
600760,2014,C36
600760,2015,C36
600760,2017,C36
600760,2018,C37
600760,2019,C37
600760,2020,C37
600760,2021,C37
600760,2022,C37
600760,2023,C37
600761,2008,C35
600761,2009,C35
600761,2010,C35
600761,2011,C35
600761,2012,C35
600761,2013,C35
600761,2014,C35
600761,2015,C35
600761,2016,C35
600761,2017,C35
600761,2018,C35
600761,2019,C35
600761,2020,C35
600761,2021,C35
600761,2022,C35
600761,2023,C35
600763,2008,Q
600763,2009,Q
600763,2010,Q
600763,2011,Q
600763,2012,Q
600763,2013,Q
600763,2014,Q
600763,2015,Q
600763,2016,Q
600763,2017,Q
600763,2018,Q
600763,2019,Q
600763,2020,Q
600763,2021,Q
600763,2022,Q
600763,2023,Q
600764,2008,C39
600764,2009,C39
600764,2010,C39
600764,2011,C39
600764,2012,I
600764,2013,I
600764,2014,I
600764,2015,I
600764,2016,C39
600764,2017,C39
600764,2018,C39
600764,2019,C39
600764,2020,C39
600764,2021,C39
600764,2022,C39
600764,2023,C39
600765,2008,C34
600765,2009,C34
600765,2010,C34
600765,2011,C34
600765,2012,C34
600765,2013,C34
600765,2014,C34
600765,2015,C34
600765,2016,C34
600765,2017,C34
600765,2018,C34
600765,2019,C34
600765,2020,C37
600765,2021,C37
600765,2022,C37
600765,2023,C37
600766,2008,K
600766,2009,K
600766,2013,B
600766,2014,B
600766,2015,B
600766,2016,B
600766,2017,B
600766,2018,B
600766,2019,B
600766,2020,B
600766,2022,S
600767,2008,K
600767,2009,K
600767,2010,K
600767,2011,K
600767,2012,K
600767,2013,K
600767,2014,K
600767,2015,K
600767,2016,I
600767,2021,I
600768,2008,C32
600768,2009,C32
600768,2010,C32
600768,2011,C32
600768,2012,C32
600768,2013,C32
600768,2014,C32
600768,2015,C32
600768,2016,C32
600768,2017,C32
600768,2018,C32
600768,2019,C32
600768,2020,C32
600768,2021,C32
600768,2022,C32
600768,2023,C32
600769,2008,C26
600769,2009,C26
600769,2014,C26
600769,2015,C26
600769,2016,E
600769,2017,E
600769,2018,E
600769,2019,E
600769,2020,E
600769,2021,D
600769,2022,D
600769,2023,D
600770,2008,S
600770,2009,S
600770,2010,S
600770,2011,S
600770,2012,D
600770,2013,I
600770,2014,I
600770,2015,S
600770,2016,S
600770,2017,S
600770,2018,S
600770,2019,S
600770,2020,S
600770,2021,S
600770,2022,S
600770,2023,S
600771,2013,C27
600771,2014,C27
600771,2015,C27
600771,2016,C27
600771,2017,C27
600771,2018,C27
600771,2019,C27
600771,2020,C27
600771,2021,C27
600771,2022,C27
600771,2023,C27
600773,2010,K
600773,2011,K
600773,2012,K
600773,2013,K
600773,2014,K
600773,2015,K
600773,2016,K
600773,2017,K
600773,2018,K
600773,2019,K
600773,2020,K
600773,2021,K
600773,2022,K
600773,2023,K
600774,2008,F
600774,2009,F
600774,2010,F
600774,2011,F
600774,2012,F
600774,2013,F
600774,2014,F
600774,2015,F
600774,2016,F
600774,2017,F
600774,2018,F
600774,2019,F
600774,2020,F
600774,2021,F
600774,2022,F
600774,2023,F
600775,2008,C39
600775,2009,C39
600775,2010,C39
600775,2011,C39
600775,2012,C39
600775,2013,C39
600775,2014,C39
600775,2015,C39
600775,2016,C39
600775,2017,C39
600775,2018,C39
600775,2019,C39
600775,2020,C39
600775,2021,C39
600775,2022,C39
600775,2023,C39
600776,2008,C39
600776,2009,C39
600776,2010,C39
600776,2011,C39
600776,2012,C39
600776,2013,C39
600776,2014,C39
600776,2015,C39
600776,2016,C39
600776,2017,C39
600776,2018,C39
600776,2019,C39
600776,2020,C39
600776,2021,C39
600776,2022,C39
600776,2023,C39
600777,2008,S
600777,2009,S
600777,2010,S
600777,2011,S
600777,2012,S
600777,2013,S
600777,2014,S
600777,2015,S
600777,2016,S
600777,2017,S
600777,2018,S
600777,2019,S
600777,2020,B
600777,2021,B
600777,2022,B
600777,2023,B
600778,2008,F
600778,2009,F
600778,2010,F
600778,2011,F
600778,2012,F
600778,2013,F
600778,2014,F
600778,2015,F
600778,2016,F
600778,2017,F
600778,2019,F
600778,2020,F
600778,2021,F
600778,2022,F
600778,2023,F
600779,2008,C15
600779,2009,C15
600779,2010,C15
600779,2011,C15
600779,2012,C15
600779,2013,C15
600779,2014,C15
600779,2016,C15
600779,2017,C15
600779,2018,C15
600779,2019,C15
600779,2020,C15
600779,2021,C15
600779,2022,C15
600779,2023,C15
600780,2008,D
600780,2009,D
600780,2010,D
600780,2011,D
600780,2012,D
600780,2013,D
600780,2014,D
600780,2015,D
600780,2016,D
600780,2017,D
600780,2018,D
600780,2019,D
600780,2020,D
600780,2021,D
600780,2022,D
600780,2023,D
600781,2008,C27
600781,2009,C27
600781,2010,C27
600781,2011,C27
600781,2012,C27
600781,2013,C27
600781,2014,C27
600781,2015,C27
600781,2016,C27
600781,2017,C27
600781,2018,C27
600782,2008,C33
600782,2009,C33
600782,2010,C33
600782,2011,C33
600782,2012,C31
600782,2013,C31
600782,2014,C31
600782,2015,C31
600782,2016,C31
600782,2017,C31
600782,2018,C31
600782,2019,C31
600782,2020,C31
600782,2021,C31
600782,2022,C31
600782,2023,C31
600783,2008,C30
600783,2009,C30
600783,2010,C30
600783,2011,C30
600783,2012,S
600783,2013,S
600783,2014,S
600783,2015,S
600783,2016,S
600783,2017,S
600783,2018,S
600783,2019,S
600784,2008,C31
600784,2009,C31
600784,2010,C31
600784,2011,C31
600784,2012,C31
600784,2013,C31
600784,2014,S
600784,2015,S
600784,2016,S
600784,2017,S
600784,2018,S
600784,2019,S
600784,2020,C14
600784,2021,C14
600784,2022,C14
600784,2023,C14
600785,2008,F
600785,2009,F
600785,2010,F
600785,2011,F
600785,2012,F
600785,2013,F
600785,2014,F
600785,2015,F
600785,2016,F
600785,2017,F
600785,2018,F
600785,2019,F
600785,2020,F
600785,2021,F
600785,2022,F
600785,2023,F
600787,2008,G
600787,2009,G
600787,2010,G
600787,2011,G
600787,2012,G
600787,2013,G
600787,2014,G
600787,2015,G
600787,2016,G
600787,2017,G
600787,2018,G
600787,2019,G
600787,2020,G
600787,2021,G
600787,2022,G
600787,2023,G
600789,2008,C27
600789,2009,C27
600789,2010,C27
600789,2011,C27
600789,2012,C27
600789,2013,C27
600789,2014,C27
600789,2015,C27
600789,2016,C27
600789,2017,C27
600789,2018,C27
600789,2019,C27
600789,2020,C27
600789,2021,C27
600789,2022,C27
600789,2023,C27
600790,2008,S
600790,2009,S
600790,2010,S
600790,2011,S
600790,2012,L
600790,2013,L
600790,2014,L
600790,2015,L
600790,2016,L
600790,2017,L
600790,2018,L
600790,2019,L
600790,2020,L
600790,2021,L
600790,2022,L
600790,2023,L
600791,2008,K
600791,2009,K
600791,2010,K
600791,2011,K
600791,2012,K
600791,2013,K
600791,2014,K
600791,2015,K
600791,2016,K
600791,2017,K
600791,2018,K
600791,2019,K
600791,2020,K
600791,2021,K
600791,2022,K
600791,2023,K
600792,2011,C25
600792,2012,C25
600792,2013,C25
600792,2014,C25
600792,2015,C25
600792,2016,C25
600792,2017,C25
600792,2018,C25
600792,2019,C25
600792,2020,C25
600792,2021,C25
600792,2022,C25
600792,2023,C25
600793,2016,C22
600793,2017,C22
600793,2018,C22
600793,2019,C22
600793,2020,C22
600793,2021,C22
600793,2022,C22
600793,2023,C22
600794,2008,G
600794,2009,G
600794,2010,G
600794,2011,G
600794,2012,G
600794,2013,G
600794,2014,G
600794,2015,G
600794,2016,G
600794,2017,G
600794,2018,G
600794,2019,G
600794,2020,G
600794,2021,G
600794,2022,G
600794,2023,G
600795,2008,D
600795,2009,D
600795,2010,D
600795,2011,D
600795,2012,D
600795,2013,D
600795,2014,D
600795,2015,D
600795,2016,D
600795,2017,D
600795,2018,D
600795,2019,D
600795,2020,D
600795,2021,D
600795,2022,D
600795,2023,D
600796,2008,C27
600796,2009,C27
600796,2010,C27
600796,2011,C27
600796,2012,C26
600796,2013,C26
600796,2014,C26
600796,2015,C26
600796,2016,C26
600796,2017,C26
600796,2018,C26
600796,2019,C26
600796,2020,C26
600796,2021,C26
600796,2022,C26
600796,2023,C26
600797,2008,I
600797,2009,I
600797,2010,I
600797,2011,I
600797,2012,I
600797,2013,I
600797,2014,I
600797,2015,I
600797,2016,I
600797,2017,I
600797,2018,I
600797,2019,I
600797,2020,I
600797,2021,I
600797,2022,I
600797,2023,I
600798,2008,G
600798,2009,G
600798,2010,G
600798,2011,G
600798,2012,G
600798,2013,G
600798,2014,G
600798,2015,G
600798,2016,G
600798,2017,G
600798,2018,G
600798,2019,G
600798,2020,G
600798,2021,G
600798,2022,G
600798,2023,G
600800,2012,C39
600800,2013,C39
600800,2014,C39
600800,2015,C39
600800,2016,C39
600800,2017,C39
600800,2018,C39
600800,2019,C39
600800,2020,C26
600800,2021,C26
600800,2022,C26
600800,2023,C26
600801,2008,C30
600801,2009,C30
600801,2010,C30
600801,2011,C30
600801,2012,C30
600801,2013,C30
600801,2014,C30
600801,2015,C30
600801,2016,C30
600801,2017,C30
600801,2018,C30
600801,2019,C30
600801,2020,C30
600801,2021,C30
600801,2022,C30
600801,2023,C30
600802,2008,C30
600802,2009,C30
600802,2010,C30
600802,2011,C30
600802,2012,C30
600802,2013,C30
600802,2014,C30
600802,2015,C30
600802,2016,C30
600802,2017,C30
600802,2018,C30
600802,2019,C30
600802,2020,C30
600802,2021,C30
600802,2022,C30
600802,2023,C30
600803,2008,C26
600803,2009,C26
600803,2010,C26
600803,2011,C26
600803,2012,C26
600803,2013,C26
600803,2014,C26
600803,2015,C26
600803,2016,C26
600803,2017,C26
600803,2018,C26
600803,2019,C26
600803,2020,C26
600803,2021,D
600803,2022,D
600803,2023,D
600804,2008,I
600804,2009,I
600804,2010,I
600804,2011,I
600804,2012,I
600804,2013,I
600804,2014,I
600804,2015,I
600804,2016,I
600804,2017,I
600804,2018,I
600804,2019,I
600804,2020,I
600804,2021,I
600805,2008,S
600805,2009,S
600805,2010,S
600805,2011,S
600805,2012,S
600805,2013,S
600805,2014,S
600805,2015,S
600805,2016,S
600805,2017,S
600805,2018,S
600805,2019,S
600805,2020,S
600805,2021,S
600805,2022,S
600805,2023,S
600806,2008,C34
600806,2009,C34
600806,2010,C34
600806,2011,C34
600806,2012,C34
600806,2013,C34
600806,2014,C34
600806,2015,C34
600807,2008,K
600807,2009,K
600807,2010,K
600807,2011,K
600807,2012,K
600807,2013,K
600807,2014,K
600807,2015,K
600807,2016,K
600807,2017,K
600807,2020,K
600807,2021,K
600807,2022,K
600807,2023,K
600808,2008,C31
600808,2009,C31
600808,2010,C31
600808,2011,C31
600808,2012,C31
600808,2013,C31
600808,2014,C31
600808,2015,C31
600808,2016,C31
600808,2017,C31
600808,2018,C31
600808,2019,C31
600808,2020,C31
600808,2021,C31
600808,2022,C31
600808,2023,C31
600809,2008,C15
600809,2009,C15
600809,2010,C15
600809,2011,C15
600809,2012,C15
600809,2013,C15
600809,2014,C15
600809,2015,C15
600809,2016,C15
600809,2017,C15
600809,2018,C15
600809,2019,C15
600809,2020,C15
600809,2021,C15
600809,2022,C15
600809,2023,C15
600810,2008,C28
600810,2009,C28
600810,2010,C28
600810,2011,C28
600810,2012,C28
600810,2013,C28
600810,2014,C28
600810,2015,C28
600810,2016,C28
600810,2017,C28
600810,2018,C28
600810,2019,C28
600810,2020,C28
600810,2021,C28
600810,2022,C28
600810,2023,C28
600811,2008,S
600811,2009,S
600811,2010,S
